week_start,net_flow,week_end,industry,year,week,rolling_percentile
2018-11-19,1718657.7490538321,2018-11-23,电力设备,2018,47,0.7608695652173914
2018-11-26,-1503195.1535395584,2018-11-30,电力设备,2018,48,0.23404255319148937
2018-12-03,2575513.542493271,2018-12-07,电力设备,2018,49,0.8125
2018-12-10,-2388256.1712619197,2018-12-14,电力设备,2018,50,0.14285714285714285
2018-12-17,-1396211.623663013,2018-12-21,电力设备,2018,51,0.28
2018-12-24,-1177772.87989051,2018-12-28,电力设备,2018,52,0.35294117647058826
2018-12-31,3603482.527964576,2019-01-04,电力设备,2018,1,0.9230769230769231
2019-01-07,1687831.2390387852,2019-01-11,电力设备,2019,2,0.7358490566037735
2019-01-14,2481754.803702971,2019-01-18,电力设备,2019,3,0.7962962962962963
2019-01-21,1244740.6642220628,2019-01-25,电力设备,2019,4,0.6909090909090909
2019-01-28,-2738236.7835863754,2019-02-01,电力设备,2019,5,0.08928571428571429
2019-02-04,-637951.5286775335,2019-02-08,电力设备,2019,6,0.45614035087719296
2019-02-11,3665142.8077547206,2019-02-15,电力设备,2019,7,0.9310344827586207
2019-02-18,2238843.3359214016,2019-02-22,电力设备,2019,8,0.7627118644067796
2019-02-25,-1648339.3257272,2019-03-01,电力设备,2019,9,0.21666666666666667
2019-03-04,107361.41886231003,2019-03-08,电力设备,2019,10,0.5409836065573771
2019-03-11,783968.1282802983,2019-03-15,电力设备,2019,11,0.5645161290322581
2019-03-18,3940866.150375129,2019-03-22,电力设备,2019,12,0.9682539682539683
2019-03-25,-417910.77037882234,2019-03-29,电力设备,2019,13,0.453125
2019-04-01,2185100.4592781523,2019-04-05,电力设备,2019,14,0.7538461538461538
2019-04-08,2003933.8037578273,2019-04-12,电力设备,2019,15,0.7424242424242424
2019-04-15,-1185479.4511765894,2019-04-19,电力设备,2019,16,0.29850746268656714
2019-04-22,-2127598.0857515363,2019-04-26,电力设备,2019,17,0.1323529411764706
2019-04-29,2295545.3828760106,2019-05-03,电力设备,2019,18,0.782608695652174
2019-05-06,687818.0930967631,2019-05-10,电力设备,2019,19,0.5428571428571428
2019-05-13,1973113.208509252,2019-05-17,电力设备,2019,20,0.7323943661971831
2019-05-20,1181741.517281004,2019-05-24,电力设备,2019,21,0.6388888888888888
2019-05-27,3230567.596714121,2019-05-31,电力设备,2019,22,0.8767123287671232
2019-06-03,-463723.68383016286,2019-06-07,电力设备,2019,23,0.4189189189189189
2019-06-10,-2693770.3750726255,2019-06-14,电力设备,2019,24,0.08
2019-06-17,526017.3030425559,2019-06-21,电力设备,2019,25,0.5263157894736842
2019-06-24,-1834520.5329147596,2019-06-28,电力设备,2019,26,0.16883116883116883
2019-07-01,-3260806.5405465905,2019-07-05,电力设备,2019,27,0.0641025641025641
2019-07-08,-1094522.6483126634,2019-07-12,电力设备,2019,28,0.35443037974683544
2019-07-15,-1983618.9606643203,2019-07-19,电力设备,2019,29,0.15
2019-07-22,-797851.9771018926,2019-07-26,电力设备,2019,30,0.4074074074074074
2019-07-29,439235.3279167148,2019-08-02,电力设备,2019,31,0.5487804878048781
2019-08-05,-1970530.3158875415,2019-08-09,电力设备,2019,32,0.1566265060240964
2019-08-12,-3723634.7370176744,2019-08-16,电力设备,2019,33,0.047619047619047616
2019-08-19,2430315.2515668334,2019-08-23,电力设备,2019,34,0.8235294117647058
2019-08-26,-3117886.160117448,2019-08-30,电力设备,2019,35,0.08139534883720931
2019-09-02,758431.2742920843,2019-09-06,电力设备,2019,36,0.5862068965517241
2019-09-09,-740263.9064234906,2019-09-13,电力设备,2019,37,0.42045454545454547
2019-09-16,1280170.007246063,2019-09-20,电力设备,2019,38,0.7191011235955056
2019-09-23,3539560.3649102747,2019-09-27,电力设备,2019,39,0.9222222222222223
2019-09-30,-3805982.509102287,2019-10-04,电力设备,2019,40,0.04395604395604396
2019-10-07,242310.6101261638,2019-10-11,电力设备,2019,41,0.532608695652174
2019-10-14,1709041.5650253994,2019-10-18,电力设备,2019,42,0.7311827956989247
2019-10-21,-2233754.1600581603,2019-10-25,电力设备,2019,43,0.14893617021276595
2019-10-28,-2042928.1773029778,2019-11-01,电力设备,2019,44,0.16842105263157894
2019-11-04,-5491437.731606232,2019-11-08,电力设备,2019,45,0.0
2019-11-11,2538696.0039338283,2019-11-15,电力设备,2019,46,0.845360824742268
2019-11-18,-711080.915804589,2019-11-22,电力设备,2019,47,0.42857142857142855
2019-11-25,-472143.8843321012,2019-11-29,电力设备,2019,48,0.46464646464646464
2019-12-02,999906.974543159,2019-12-06,电力设备,2019,49,0.65
2019-12-09,5409624.682465417,2019-12-13,电力设备,2019,50,0.9900990099009901
2019-12-16,149626.29721306066,2019-12-20,电力设备,2019,51,0.5294117647058824
2019-12-23,1154021.2698392211,2019-12-27,电力设备,2019,52,0.6699029126213593
2019-12-30,-1601943.3995286701,2020-01-03,电力设备,2019,1,0.25
2020-01-06,3710224.004417208,2020-01-10,电力设备,2020,2,0.9423076923076923
2020-01-13,1485015.1673462822,2020-01-17,电力设备,2020,3,0.7115384615384616
2020-01-20,3879298.8591673207,2020-01-24,电力设备,2020,4,0.9519230769230769
2020-01-27,3957388.842007193,2020-01-31,电力设备,2020,5,0.9711538461538461
2020-02-03,-2918585.081292944,2020-02-07,电力设备,2020,6,0.07692307692307693
2020-02-10,-1006468.9044912476,2020-02-14,电力设备,2020,7,0.3557692307692308
2020-02-17,3483694.476685598,2020-02-21,电力设备,2020,8,0.8846153846153846
2020-02-24,-445978.2617281594,2020-02-28,电力设备,2020,9,0.4326923076923077
2020-03-02,3253874.385827143,2020-03-06,电力设备,2020,10,0.8557692307692307
2020-03-09,-1035827.8591169983,2020-03-13,电力设备,2020,11,0.33653846153846156
2020-03-16,-778133.6221441207,2020-03-20,电力设备,2020,12,0.375
2020-03-23,-5226011.588742823,2020-03-27,电力设备,2020,13,0.009615384615384616
2020-03-30,-519541.363301093,2020-04-03,电力设备,2020,14,0.4423076923076923
2020-04-06,2760917.4191024126,2020-04-10,电力设备,2020,15,0.8269230769230769
2020-04-13,-1880187.0463101282,2020-04-17,电力设备,2020,16,0.19230769230769232
2020-04-20,452758.88859549304,2020-04-24,电力设备,2020,17,0.5384615384615384
2020-04-27,2308874.753969147,2020-05-01,电力设备,2020,18,0.7788461538461539
2020-05-04,-1891892.0864915927,2020-05-08,电力设备,2020,19,0.18269230769230768
2020-05-11,336004.96452457283,2020-05-15,电力设备,2020,20,0.5192307692307693
2020-05-18,-974780.283853253,2020-05-22,电力设备,2020,21,0.3557692307692308
2020-05-25,-401320.82844227087,2020-05-29,电力设备,2020,22,0.4807692307692308
2020-06-01,-571952.2170627795,2020-06-05,电力设备,2020,23,0.4230769230769231
2020-06-08,-1143915.1630673795,2020-06-12,电力设备,2020,24,0.3173076923076923
2020-06-15,-463858.18901488977,2020-06-19,电力设备,2020,25,0.46153846153846156
2020-06-22,426370.9003044227,2020-06-26,电力设备,2020,26,0.5673076923076923
2020-06-29,-742207.7935585624,2020-07-03,电力设备,2020,27,0.375
2020-07-06,81521.60096719526,2020-07-10,电力设备,2020,28,0.5288461538461539
2020-07-13,1865955.3872485105,2020-07-17,电力设备,2020,29,0.7596153846153846
2020-07-20,-1038843.748990142,2020-07-24,电力设备,2020,30,0.3269230769230769
2020-07-27,3106357.153406647,2020-07-31,电力设备,2020,31,0.8942307692307693
2020-08-03,56950.65543584293,2020-08-07,电力设备,2020,32,0.5192307692307693
2020-08-10,2226333.839351833,2020-08-14,电力设备,2020,33,0.7884615384615384
2020-08-17,1299522.6602688122,2020-08-21,电力设备,2020,34,0.6923076923076923
2020-08-24,3328131.8403374115,2020-08-28,电力设备,2020,35,0.9134615384615384
2020-08-31,3245707.9732004143,2020-09-04,电力设备,2020,36,0.8942307692307693
2020-09-07,-2482832.362879228,2020-09-11,电力设备,2020,37,0.09615384615384616
2020-09-14,-1397417.69639727,2020-09-18,电力设备,2020,38,0.23076923076923078
2020-09-21,-2651661.2250615302,2020-09-25,电力设备,2020,39,0.09615384615384616
2020-09-28,-2042286.5083825148,2020-10-02,电力设备,2020,40,0.14423076923076922
2020-10-05,-567309.4952542554,2020-10-09,电力设备,2020,41,0.40384615384615385
2020-10-12,3620075.359990705,2020-10-16,电力设备,2020,42,0.9423076923076923
2020-10-19,2065720.174625479,2020-10-23,电力设备,2020,43,0.7596153846153846
2020-10-26,4028117.865184281,2020-10-30,电力设备,2020,44,0.9903846153846154
2020-11-02,-1145470.0085662873,2020-11-06,电力设备,2020,45,0.27884615384615385
2020-11-09,-5133485.971432131,2020-11-13,电力设备,2020,46,0.019230769230769232
2020-11-16,760048.8650091527,2020-11-20,电力设备,2020,47,0.6057692307692307
2020-11-23,2717906.6291809473,2020-11-27,电力设备,2020,48,0.8365384615384616
2020-11-30,-2203405.315551289,2020-12-04,电力设备,2020,49,0.1346153846153846
2020-12-07,1782801.2270748792,2020-12-11,电力设备,2020,50,0.7115384615384616
2020-12-14,1165878.2110246357,2020-12-18,电力设备,2020,51,0.6346153846153846
2020-12-21,-2624048.773724716,2020-12-25,电力设备,2020,52,0.10576923076923077
2020-12-28,-1925973.1582456976,2021-01-01,电力设备,2020,53,0.19230769230769232
2021-01-04,-2484809.3746496486,2021-01-08,电力设备,2021,1,0.11538461538461539
2021-01-11,1599810.0492309285,2021-01-15,电力设备,2021,2,0.7019230769230769
2021-01-18,5477830.828703145,2021-01-22,电力设备,2021,3,1.0
2021-01-25,3578700.331968122,2021-01-29,电力设备,2021,4,0.9134615384615384
2021-02-01,-1269830.0843719146,2021-02-05,电力设备,2021,5,0.25961538461538464
2021-02-08,-3798233.871967109,2021-02-12,电力设备,2021,6,0.038461538461538464
2021-02-15,-2841180.965815765,2021-02-19,电力设备,2021,7,0.08653846153846154
2021-02-22,1609448.9318998258,2021-02-26,电力设备,2021,8,0.7115384615384616
2021-03-01,-284557.2788826036,2021-03-05,电力设备,2021,9,0.49038461538461536
2021-03-08,-5813303.429599941,2021-03-12,电力设备,2021,10,0.0
2021-03-15,-677857.9412137492,2021-03-19,电力设备,2021,11,0.41346153846153844
2021-03-22,5099437.631995993,2021-03-26,电力设备,2021,12,0.9807692307692307
2021-03-29,-2228224.9684820715,2021-04-02,电力设备,2021,13,0.16346153846153846
2021-04-05,-2422043.463373028,2021-04-09,电力设备,2021,14,0.15384615384615385
2021-04-12,-3401271.500578869,2021-04-16,电力设备,2021,15,0.0673076923076923
2021-04-19,950703.1232842739,2021-04-23,电力设备,2021,16,0.6442307692307693
2021-04-26,-783521.0992384157,2021-04-30,电力设备,2021,17,0.38461538461538464
2021-05-03,-2321026.4553845297,2021-05-07,电力设备,2021,18,0.17307692307692307
2021-05-10,1514715.3350878758,2021-05-14,电力设备,2021,19,0.7211538461538461
2021-05-17,-2112073.129928155,2021-05-21,电力设备,2021,20,0.21153846153846154
2021-05-24,-1960725.4724825516,2021-05-28,电力设备,2021,21,0.25961538461538464
2021-05-31,-1613705.942104294,2021-06-04,电力设备,2021,22,0.3076923076923077
2021-06-07,4269341.348254412,2021-06-11,电力设备,2021,23,0.9711538461538461
2021-06-14,-462380.1274771258,2021-06-18,电力设备,2021,24,0.5192307692307693
2021-06-21,-316056.0592473049,2021-06-25,电力设备,2021,25,0.5480769230769231
2021-06-28,-1174700.184449369,2021-07-02,电力设备,2021,26,0.3269230769230769
2021-07-05,-1010285.1992817321,2021-07-09,电力设备,2021,27,0.375
2021-07-12,-512505.96126797004,2021-07-16,电力设备,2021,28,0.49038461538461536
2021-07-19,-805411.0618256861,2021-07-23,电力设备,2021,29,0.38461538461538464
2021-07-26,1584633.3664956961,2021-07-30,电力设备,2021,30,0.7307692307692307
2021-08-02,539536.7963911495,2021-08-06,电力设备,2021,31,0.625
2021-08-09,-2820804.171069349,2021-08-13,电力设备,2021,32,0.10576923076923077
2021-08-16,1212077.258878583,2021-08-20,电力设备,2021,33,0.6826923076923077
2021-08-23,-1379375.4066615663,2021-08-27,电力设备,2021,34,0.28846153846153844
2021-08-30,1960526.240079039,2021-09-03,电力设备,2021,35,0.7884615384615384
2021-09-06,-184900.7218702447,2021-09-10,电力设备,2021,36,0.5480769230769231
2021-09-13,-1144024.7910226353,2021-09-17,电力设备,2021,37,0.3173076923076923
2021-09-20,2064344.489392193,2021-09-24,电力设备,2021,38,0.7884615384615384
2021-09-27,-83594.91839759494,2021-10-01,电力设备,2021,39,0.5576923076923077
2021-10-04,1272742.630052607,2021-10-08,电力设备,2021,40,0.6923076923076923
2021-10-11,576224.7434444813,2021-10-15,电力设备,2021,41,0.625
2021-10-18,-4211188.456236084,2021-10-22,电力设备,2021,42,0.038461538461538464
2021-10-25,3442513.107573914,2021-10-29,电力设备,2021,43,0.8942307692307693
2021-11-01,335830.0260625654,2021-11-05,电力设备,2021,44,0.5769230769230769
2021-11-08,-1849410.1350024613,2021-11-12,电力设备,2021,45,0.22115384615384615
2021-11-15,-3297428.858893378,2021-11-19,电力设备,2021,46,0.057692307692307696
2021-11-22,1346618.6637881645,2021-11-26,电力设备,2021,47,0.7115384615384616
2021-11-29,1494869.8766192817,2021-12-03,电力设备,2021,48,0.7211538461538461
2021-12-06,2454335.5575769884,2021-12-10,电力设备,2021,49,0.8269230769230769
2021-12-13,-3431571.9672383238,2021-12-17,电力设备,2021,50,0.04807692307692308
2021-12-20,68062.76064374234,2021-12-24,电力设备,2021,51,0.5576923076923077
2021-12-27,-1499741.3275445977,2021-12-31,电力设备,2021,52,0.2692307692307692
2022-01-03,29351.488198993437,2022-01-07,电力设备,2022,1,0.5480769230769231
2022-01-10,-815124.7357984844,2022-01-14,电力设备,2022,2,0.38461538461538464
2022-01-17,-1796813.8223726403,2022-01-21,电力设备,2022,3,0.25
2022-01-24,-2140784.2059191708,2022-01-28,电力设备,2022,4,0.18269230769230768
2022-01-31,-353272.5458894414,2022-02-04,电力设备,2022,5,0.5384615384615384
2022-02-07,-2034878.775983797,2022-02-11,电力设备,2022,6,0.20192307692307693
2022-02-14,1308853.2781837329,2022-02-18,电力设备,2022,7,0.7307692307692307
2022-02-21,-1268668.027130757,2022-02-25,电力设备,2022,8,0.3173076923076923
2022-02-28,1604164.011169847,2022-03-04,电力设备,2022,9,0.7884615384615384
2022-03-07,-1720351.5087779202,2022-03-11,电力设备,2022,10,0.2692307692307692
2022-03-14,-500174.6464659019,2022-03-18,电力设备,2022,11,0.5
2022-03-21,-176145.3607112773,2022-03-25,电力设备,2022,12,0.5673076923076923
2022-03-28,-1643573.1765673244,2022-04-01,电力设备,2022,13,0.2692307692307692
2022-04-04,1833261.558984942,2022-04-08,电力设备,2022,14,0.8173076923076923
2022-04-11,552264.2958849963,2022-04-15,电力设备,2022,15,0.6634615384615384
2022-04-18,2163680.452478347,2022-04-22,电力设备,2022,16,0.8653846153846154
2022-04-25,-3572396.572761231,2022-04-29,电力设备,2022,17,0.038461538461538464
2022-05-02,-5635200.134369977,2022-05-06,电力设备,2022,18,0.009615384615384616
2022-05-09,-2654841.7681239475,2022-05-13,电力设备,2022,19,0.10576923076923077
2022-05-16,-58515.899402925046,2022-05-20,电力设备,2022,20,0.5865384615384616
2022-05-23,-2080552.9296944726,2022-05-27,电力设备,2022,21,0.21153846153846154
2022-05-30,1558899.7378076706,2022-06-03,电力设备,2022,22,0.7692307692307693
2022-06-06,-2501264.8426438905,2022-06-10,电力设备,2022,23,0.1346153846153846
2022-06-13,3436192.5576583967,2022-06-17,电力设备,2022,24,0.9326923076923077
2022-06-20,-64203.48414145848,2022-06-24,电力设备,2022,25,0.5576923076923077
2022-06-27,452402.23314333154,2022-07-01,电力设备,2022,26,0.625
2022-07-04,672280.383148521,2022-07-08,电力设备,2022,27,0.6538461538461539
2022-07-11,-830616.7868000553,2022-07-15,电力设备,2022,28,0.41346153846153844
2022-07-18,-1117074.9015432643,2022-07-22,电力设备,2022,29,0.3942307692307692
2022-07-25,-640470.2742833073,2022-07-29,电力设备,2022,30,0.46153846153846156
2022-08-01,-2291566.8855681806,2022-08-05,电力设备,2022,31,0.18269230769230768
2022-08-08,175530.1439148559,2022-08-12,电力设备,2022,32,0.6153846153846154
2022-08-15,-2397255.3143883045,2022-08-19,电力设备,2022,33,0.17307692307692307
2022-08-22,1377588.0913453111,2022-08-26,电力设备,2022,34,0.7596153846153846
2022-08-29,-2193895.426933338,2022-09-02,电力设备,2022,35,0.22115384615384615
2022-09-05,-2227597.2971402733,2022-09-09,电力设备,2022,36,0.21153846153846154
2022-09-12,-651829.3551653539,2022-09-16,电力设备,2022,37,0.49038461538461536
2022-09-19,-470939.6833558826,2022-09-23,电力设备,2022,38,0.5288461538461539
2022-09-26,1891536.891012085,2022-09-30,电力设备,2022,39,0.8653846153846154
2022-10-03,-1293374.343370651,2022-10-07,电力设备,2022,40,0.34615384615384615
2022-10-10,582237.745557369,2022-10-14,电力设备,2022,41,0.6826923076923077
2022-10-17,-279669.5102185939,2022-10-21,电力设备,2022,42,0.5576923076923077
2022-10-24,2459095.920367627,2022-10-28,电力设备,2022,43,0.9230769230769231
2022-10-31,-631565.9473717753,2022-11-04,电力设备,2022,44,0.49038461538461536
2022-11-07,-2465898.546543273,2022-11-11,电力设备,2022,45,0.14423076923076922
2022-11-14,-2043835.1673516224,2022-11-18,电力设备,2022,46,0.25
2022-11-21,136338.88094258227,2022-11-25,电力设备,2022,47,0.6442307692307693
2022-11-28,672367.2841949674,2022-12-02,电力设备,2022,48,0.7307692307692307
2022-12-05,1626739.1179096242,2022-12-09,电力设备,2022,49,0.8653846153846154
2022-12-12,-886494.0618101308,2022-12-16,电力设备,2022,50,0.41346153846153844
2022-12-19,-258746.62938114157,2022-12-23,电力设备,2022,51,0.5769230769230769
2022-12-26,-537580.627024328,2022-12-30,电力设备,2022,52,0.49038461538461536
2023-01-02,-586829.832074259,2023-01-06,电力设备,2023,1,0.4807692307692308
2023-01-09,3186393.619038947,2023-01-13,电力设备,2023,2,0.9423076923076923
2023-01-16,1110293.8084256626,2023-01-20,电力设备,2023,3,0.75
2023-01-23,-3231417.120275283,2023-01-27,电力设备,2023,4,0.07692307692307693
2023-01-30,1699849.29553925,2023-02-03,电力设备,2023,5,0.8846153846153846
2023-02-06,-3039861.6960756085,2023-02-10,电力设备,2023,6,0.08653846153846154
2023-02-13,-856649.5202293484,2023-02-17,电力设备,2023,7,0.3942307692307692
2023-02-20,-2035198.2475261576,2023-02-24,电力设备,2023,8,0.23076923076923078
2023-02-27,3384348.3339362596,2023-03-03,电力设备,2023,9,0.9615384615384616
2023-03-06,3050112.413512091,2023-03-10,电力设备,2023,10,0.9423076923076923
2023-03-13,-662422.3857753791,2023-03-17,电力设备,2023,11,0.4423076923076923
2023-03-20,854360.52469886,2023-03-24,电力设备,2023,12,0.7307692307692307
2023-03-27,1905466.93519392,2023-03-31,电力设备,2023,13,0.8942307692307693
2023-04-03,-1215977.3158874698,2023-04-07,电力设备,2023,14,0.3269230769230769
2023-04-10,545765.998492036,2023-04-14,电力设备,2023,15,0.6730769230769231
2023-04-17,-1865061.4924284073,2023-04-21,电力设备,2023,16,0.22115384615384615
2023-04-24,2036010.3205467374,2023-04-28,电力设备,2023,17,0.9038461538461539
2023-05-01,395885.4753685065,2023-05-05,电力设备,2023,18,0.6442307692307693
2023-05-08,135434.93518593535,2023-05-12,电力设备,2023,19,0.6057692307692307
2023-05-15,608240.108248093,2023-05-19,电力设备,2023,20,0.7115384615384616
2023-05-22,-828630.3656898354,2023-05-26,电力设备,2023,21,0.375
2023-05-29,1026338.7410335931,2023-06-02,电力设备,2023,22,0.7403846153846154
2023-06-05,1627038.9013013542,2023-06-09,电力设备,2023,23,0.8461538461538461
2023-06-12,-771831.2739977599,2023-06-16,电力设备,2023,24,0.38461538461538464
2023-06-19,-1998470.7719211038,2023-06-23,电力设备,2023,25,0.19230769230769232
2023-06-26,-2006583.4392463914,2023-06-30,电力设备,2023,26,0.19230769230769232
2023-07-03,-76697.59738736914,2023-07-07,电力设备,2023,27,0.5480769230769231
2023-07-10,2561699.7766013513,2023-07-14,电力设备,2023,28,0.9519230769230769
2023-07-17,2461788.347707668,2023-07-21,电力设备,2023,29,0.9423076923076923
2023-07-24,2411226.0995453065,2023-07-28,电力设备,2023,30,0.9134615384615384
2023-07-31,-2044493.3442346985,2023-08-04,电力设备,2023,31,0.16346153846153846
2023-08-07,-469415.8906473615,2023-08-11,电力设备,2023,32,0.47115384615384615
2023-08-14,1442737.217875538,2023-08-18,电力设备,2023,33,0.7788461538461539
2023-08-21,-400218.8688639552,2023-08-25,电力设备,2023,34,0.47115384615384615
